"rr","ci_lb","ci_ub","pvalue","measure"
1.22002424313484,0.869744817922219,1.71137455856605,0.249427285263578,"Acidaminococcus"
1.04036698494525,0.601780815933002,1.79860081063896,0.887329869548108,"Actinobacteria_unclassified"
1.21262820961782,0.852840961814469,1.72419857933702,0.283022154490769,"Actinomycetales_unclassified"
1.11627562676991,0.81831634457835,1.52272563437873,0.487476418556394,"Akkermansia"
0.827902279730215,0.626705348143749,1.09369129657606,0.183681269495225,"Alistipes"
1.21686543425431,0.814284136271934,1.81848254082704,0.338255421154417,"Alloprevotella"
1.16800419977108,0.707724273864295,1.92763461854139,0.543493031588058,"Alphaproteobacteria_unclassified"
2.49769649351829,1.13973576868485,5.47362638353639,0.0222127246285616,"Anaerococcus"
1.31447400689946,0.957483506477091,1.80456572162965,0.0907909551029218,"Anaerotruncus"
1.31281088703311,0.680793744121791,2.53156325244426,0.416589520273583,"Bacilli_unclassified"
0.783241566817806,0.54631551494472,1.12291768256533,0.183772935395835,"Bacteria_unclassified"
1.36371424954695,0.875613497750842,2.12390119521272,0.169958018472893,"Bacteroidales_unclassified"
0.723218485638067,0.439484436406383,1.19013310743266,0.202291240920753,"Bacteroides"
1.15923731890506,0.746599028040047,1.79993692875544,0.510398196608178,"Bacteroidetes_unclassified"
0.838506292774404,0.501850288177371,1.4010010945212,0.501256944899067,"Barnesiella"
0.772356118145716,0.543003550862556,1.09858208530963,0.150734634791837,"Betaproteobacteria_unclassified"
0.668499603659319,0.417877648639345,1.06943197739289,0.0929687020516366,"Bifidobacteriaceae_unclassified"
0.818309139940343,0.551579658417851,1.21402201529815,0.319094652069034,"Bifidobacterium"
1.1064013581053,0.823231888008671,1.48697345553304,0.50263108322747,"Bilophila"
1.08172847708115,0.713909485787305,1.63905441995615,0.710991244480356,"Blautia"
0.921887663138286,0.608026860435298,1.39776203774637,0.701717362620333,"Burkholderiales_unclassified"
0.855085958618173,0.448263739350633,1.63112010283311,0.634705111384709,"Butyricimonas"
1.75963435150359,1.09800598563429,2.81994186871649,0.018848037239119,"Campylobacter"
0.745587313137309,0.377790495786443,1.47145163182069,0.397328012084123,"Cloacibacillus"
0.948827354838634,0.487403481619111,1.84708025945865,0.877172879186337,"Clostridia_unclassified"
0.667852805101581,0.481995545611946,0.925376537900927,0.0152644068064257,"Clostridiaceae_1_unclassified"
0.715243429358025,0.461333866668217,1.10890008343511,0.134149312131628,"Clostridiales_unclassified"
1.09340504158837,0.803290632976178,1.48829643455623,0.570290812751837,"Clostridium_IV"
0.961385004146485,0.714482370978332,1.29360942094646,0.794833400902262,"Clostridium_sensu_stricto"
0.653530620623734,0.493778400100131,0.864967507704332,0.00293664859218381,"Clostridium_XI"
1.01149700760366,0.658046650545129,1.55479280312967,0.958436384581776,"Clostridium_XlVa"
1.45004202473678,1.08617881245528,1.93579717206032,0.0117109547408508,"Clostridium_XlVb"
0.857861207696403,0.626740771454997,1.17421091013731,0.338444007724457,"Collinsella"
0.68999061562675,0.38919539697874,1.22325971311266,0.20402206289774,"Coriobacteriaceae_unclassified"
1.05516817624135,0.612482714353514,1.81781437101893,0.846568821511384,"Deltaproteobacteria_unclassified"
1.4450750213006,1.0464311740658,1.99558448652986,0.0253809683229273,"Desulfovibrio"
1.50588782095527,0.743520780971553,3.04994586208907,0.25556939627307,"Desulfovibrionales_unclassified"
1.21383341356433,0.849692940400451,1.73402824223872,0.286924447806244,"Dialister"
0.95105774468497,0.719976611911088,1.25630585599767,0.723839911891346,"Dorea"
1.78746042566899,1.32749808208974,2.40679426692893,0.000130056452932888,"Enterobacteriaceae_unclassified"
0.860406307475289,0.586356952779878,1.26253984101929,0.442220596945068,"Erysipelotrichaceae_unclassified"
2.14774017072891,1.56507156185494,2.94733349796194,2.20172467705929e-06,"Escherichia.Shigella"
1.11264826601838,0.655540291934027,1.888497441128,0.692505019547295,"Eubacterium"
0.860757101259311,0.574715905258314,1.28916353382516,0.466891026853237,"Faecalibacterium"
1.00633351658628,0.565249225696977,1.79161173614382,0.982884040786113,"Firmicutes_unclassified"
1.36998309703705,0.907889554283129,2.06727093324605,0.133710687520192,"Flavonifractor"
2.74164735574048,1.9532460439175,3.84827617936098,5.54445254445805e-09,"Fusobacterium"
1.46574144799565,0.994806821875052,2.15961324865364,0.0531582408381732,"Howardella"
0.692550413915538,0.492716955839408,0.973431237001935,0.0344307798371286,"Lachnospiraceae_unclassified"
1.13752828326306,0.615760513456603,2.10141859853864,0.680710266861128,"Lactobacillaceae_unclassified"
1.19247159830039,0.701983497489208,2.02567228124182,0.5149720130214,"Lactobacillales_unclassified"
1.06501705508695,0.778106442324799,1.45772000580946,0.694075249427208,"Lactobacillus"
1.05593591258509,0.672976511597968,1.65681956542489,0.812804928662241,"Lactococcus"
1.25672304958114,0.782970816258091,2.01712859605219,0.343878917400807,"Megamonas"
1.28581845598045,0.881577062187308,1.87542209598536,0.191740397432719,"Megasphaera"
0.931849875934968,0.63991388682634,1.35697038172836,0.712808159808262,"Odoribacter"
0.944681838326817,0.588215127385111,1.51717243252783,0.813875665076885,"Oscillibacter"
1.20537948539311,0.768776945392853,1.88993662272754,0.415626080638461,"Parabacteroides"
0.88816587184113,0.657874982368848,1.19907070042837,0.438666364288117,"Paraprevotella"
0.744073113452885,0.516398676436947,1.07212667930041,0.112680951716252,"Parasutterella"
3.06975733751868,2.11389464686613,4.45784283773088,3.80405046882989e-09,"Parvimonas"
0.697101163606328,0.427159693910907,1.13763081870419,0.148755146999331,"Pasteurellaceae_unclassified"
0.854064080910886,0.557120304824736,1.30927817203077,0.469250348997812,"Peptostreptococcaceae_unclassified"
7.10593623457696,3.83528535405698,13.1657295633715,4.59746681956954e-10,"Peptostreptococcus"
0.863457929984844,0.606363472620715,1.22955888756192,0.415610053857162,"Phascolarctobacterium"
1.03358615822397,0.777895756801882,1.37332070156063,0.81978468243345,"Porphyromonadaceae_unclassified"
3.20225170217104,2.2576886049646,4.54199748428906,6.73013001631592e-11,"Porphyromonas"
1.06470855574198,0.804971232566083,1.40825443544916,0.660336062865966,"Prevotella"
1.15999192105261,0.867435821260486,1.55121707442521,0.3168820467855,"Prevotellaceae_unclassified"
1.22121574550892,0.841013042688401,1.77329936799978,0.293659021066698,"Proteobacteria_unclassified"
0.860115678568088,0.561133928273403,1.31840001689969,0.489252660949781,"Pseudoflavonifractor"
0.604594650796267,0.414511292291681,0.881844954694847,0.00897858969250979,"Roseburia"
0.765461188562157,0.579622535552051,1.01088345475893,0.0596088825105758,"Ruminococcaceae_unclassified"
0.629442208732768,0.475779167574183,0.83273401009642,0.0011878745186253,"Ruminococcus"
1.26162822308622,0.8277352342048,1.92296486547033,0.279804759899385,"Ruminococcus2"
1.27037281955161,0.857773922803435,1.88143642252615,0.232352491407527,"Selenomonadales_unclassified"
0.976486061254928,0.686506750720214,1.38895215061588,0.894698093138635,"Slackia"
1.01433603970394,0.624242429434951,1.64820196918303,0.954171189146321,"Streptococcus"
1.03870791111127,0.764885376100429,1.4105566119014,0.80781562903067,"Sutterella"
1.70957163440558,0.664799799556594,4.39626361968446,0.265810937907275,"Synergistaceae_unclassified"
0.824807743207138,0.615611238964105,1.10509323123992,0.196897513369584,"Turicibacter"
0.869933124405413,0.647632750383895,1.16853825024934,0.354721479064327,"Veillonella"
1.52991216070901,1.03547645738029,2.260438856724,0.0327604793393218,"Veillonellaceae_unclassified"
